FOLIO,UNIDAD,TRIM,REG_MUE,SEXO,EDAD,LOCALI,MUN_NAC,PAI_NAC,VIE_UD,VIVE,RAZON,TRABAJA,NUM_PER,P1,P1_1,P1_2,P1_3,P2_GRA,P2_NIV,P3,P4,P4_1,P5,P5_1,P5_1_1,P6_PAI,P6_EST,P6_MUN,P6_LOC,P7C,P7T,P8,P8_1,P8_2,P8_3,P8_4C,P8_4D,P8_4U,P8_4T,P8_5,P8_6,P8_7,P8_8,P8_8_1,P8_9,P8_9_1,P8_10,P8_11,P8_11_1C,P8_11_1T,P8_12M,P8_12A,P8_13C,P8_13D,P8_13U,P8_13T,P8_14,P8_15,P8_16,P8_17,P9,P9_1,P9_1_1C,P9_1_1T,P9_1_2E,P9_1_2M,P9_1_2L,P10,P10_1,P10_2C,P10_2T,P10_2_1,P10_211C,P10_211U,P10_211T,P10_212,P10_213,P10_214,P10_215,P10_216C,P10_216U,P102161C,P102161U,P1021611,P10_217,P10_218,P11C,P11T,P11_1,P11_2,P11_2_1,P12C,P12U,P12_1,P13,P13_1,P13_2,P13_2_1,P13_3,P13_3_1C,P13_3_1E,P13_4C,P13_4T,P13_5,P13_6,P14,P14_1,P14_2,P15,P16,P16_1C,P16_1T,P17,P17_1C,P17_1U,P18,P19,P20C,P20T,P20_1C,P20_1E,P20_2,P20_2_1,P20_2_2,P20_3,P20_3_1,P20_3_2C,P20_3_2T,P20_3_3C,P20_3_3T,P20_3_4,P20_3_5,P20_3_6C,P20_3_6D,P20_3_6T,P20_3_7,P20_3_8,P20_3_9,P20_3_10,P20_3101,P20_3_11,P20_311A,P20_311B,P20_311C,P20_311D,P20_311E,P20_311F,P20_311G,P20_311H,P20_311I,P20_311J,P20_311K,P20_311L,P20_3_12,P20_3_13,P20_3131,P2031311,P20_3_14,P20_3_15,P20_3_16,P21,N8_5,N8_6,N8_14,N8_15,N10_212,N10_213,N20_3_7,N20_3_8,X8_5,X8_14,X10_212,X20_3_7,PONDERAD
5398,79311,3,1,2,26,2,40,28,28,2,5,0,77,1,0,0,0,4,8,1,2,2,4,3,3,1,28,40,2,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,93,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,6,1,4,15,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.95
5459,79311,3,1,1,37,2,41,28,19,2,5,0,22,1,0,0,0,3,8,2,1,0,4,1,1,1,28,41,2,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,11,89,300,0,2,3,9,1,5,1,1,0,0,0,0,0,0,2,93,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,6,1,4,28,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,6,0,0,131.61
5488,79311,3,1,1,27,1,22,28,28,2,1,2,3,1,0,0,0,1,8,1,2,2,6,1,1,1,28,40,2,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,93,170,0,2,3,10,5,4,1,1,0,0,0,0,0,0,2,93,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,6,2,0,10,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0,6,0,0,127.04
5390,29311,3,1,1,17,2,38,28,28,2,5,0,42,1,0,0,0,3,3,1,2,2,5,4,4,1,30,61,2,16,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,93,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,4,70,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.49
5377,29311,3,1,2,38,2,41,28,28,2,5,0,6,1,0,0,0,3,4,5,1,0,5,3,3,1,28,41,2,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,93,1,3,1,1200,2,4,15,6,9,1,1200,2,1200,2,1,6,1,1,4,3,1,2,75,2,2,1,1,5,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,0,0,0,0,1,0,62.9
5378,29311,3,1,2,20,2,41,28,5,2,1,2,10,1,0,0,0,2,8,1,2,2,5,2,2,1,28,41,2,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,93,2800,0,2,4,1,5,9,1,1,0,0,0,0,0,0,2,93,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,2,0,150,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,1,0,0,77.23
5388,29311,3,1,1,24,1,39,28,28,2,5,0,3,2,1,0,0,0,1,2,1,0,6,3,3,1,28,39,1,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,93,25,0,2,2,7,5,1,1,1,0,0,0,0,0,0,2,93,1,3,1,190,2,3,11,5,5,1,760,2,400,2,1,6,1,1,4,2,1,2,46,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,11,4,0,0,0,5,6,0,85.81
5389,29311,3,1,1,46,2,21,28,28,2,7,2,33,1,0,0,0,6,2,2,1,0,7,1,1,1,28,21,2,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,90,200,0,2,3,13,3,1,2,1,0,0,0,0,0,0,2,93,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,50,2,2,1,1,1,3,1,20,45,1,3,1,1,11,90,2,93,21,6,1,2,0,0,1,1,1,4,20,45,2,0,0,1,1,1,3,1,3,8,6,750,0,4,7,5,1,1,2,1,1,1,1,2,2,2,2,2,1,1,2,1,4,750,600,1,6,1,6,5,0,0,13,2,0,0,7,4,0,4,0,5,166.17
5392,29311,3,1,2,17,1,9,22,22,2,5,0,29,1,0,0,0,6,2,1,2,2,5,3,3,1,22,9,1,0,4,2,1,10,5,117,0,2,3,10,4,4,1,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,93,5,3,1,9999999,9,9,99,9,99,9,9999999,9,0,0,0,0,0,99,9,0,0,0,9999999,9,0,9,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,99,9,0,0,6,0,99,0,339.36
5391,29311,3,1,1,20,1,3,24,28,2,5,0,51,1,0,0,0,5,2,1,2,2,3,1,1,1,24,13,2,7,3,1,0,8,6,90,0,2,3,7,5,1,2,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,9,1,99,70,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,5,0,0,0,386.17
5948,179311,3,2,1,17,2,106,15,15,2,5,0,42,2,2,0,1,6,2,1,2,2,5,2,2,1,15,106,2,0,4,1,0,7,6,25,0,2,2,20,6,15,5,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,2,0,200,2,1,1,1,2,2,1,12,45,0,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4,0,0,0,0,0,0,3,0,0,0,180.19
5957,179311,3,2,1,29,1,33,11,11,2,5,0,40,2,2,0,0,2,2,2,1,0,6,3,3,1,11,33,2,0,4,1,0,8,6,150,0,2,3,7,5,1,1,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,92,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,185,2,2,1,1,2,3,1,48,10,3,3,1,1,4,88,2,92,25,1,2,2,0,0,2,2,4,4,12,45,2,0,0,1,1,3,3,3,3,9,6,4,0,1,7,5,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,1000,0,0,0,0,0,2,7,4,0,0,0,0,7,4,5,0,0,5,75.08
5960,179311,3,2,1,47,1,24,24,24,2,5,0,15,1,0,0,0,2,2,2,1,0,11,3,3,1,24,24,1,0,4,1,0,12,6,20,0,2,2,7,6,1,2,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,150,2,1,1,1,2,4,1,13,45,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,5,0,0,0,55.77
5961,179311,3,2,1,27,1,1,21,21,2,5,0,16,1,0,0,0,3,3,2,1,0,5,1,1,1,21,1,1,0,4,1,0,8,6,250,0,2,2,20,6,7,2,2,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,2,1,1,150,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4,0,0,0,0,0,0,3,0,0,0,57.2
5962,179311,3,2,1,45,1,16,10,19,2,5,0,49,2,1,0,0,0,1,2,1,0,7,2,2,1,19,39,2,17,3,1,0,6,6,50,0,2,2,20,6,7,5,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,1,1,35,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4,0,0,0,0,0,0,3,0,0,0,88.67
5946,199311,3,2,1,30,1,30,11,11,2,5,0,52,1,0,0,0,1,2,1,2,2,4,2,2,1,11,30,2,0,4,1,0,8,6,100,0,2,3,7,5,1,1,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,93,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,85,2,2,1,1,1,4,1,21,45,0,5,1,1,11,85,2,93,25,1,2,2,0,0,1,1,3,4,21,45,2,0,0,1,1,3,3,3,3,9,6,4,0,1,18,6,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,800,0,0,0,0,0,5,7,4,0,0,0,0,18,4,5,0,0,4,499.22
5947,199311,3,2,1,20,2,38,28,28,2,5,0,120,1,0,0,0,6,2,1,2,2,4,1,1,1,28,38,2,0,4,1,0,8,6,200,0,2,3,11,5,5,1,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,1,2,74,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,0,0,0,0,0,6,0,0,0,2455.2
5958,229311,3,2,1,27,1,6,11,11,2,5,0,36,1,0,0,0,6,2,2,1,0,6,3,3,1,11,6,1,0,4,1,0,8,6,90,0,2,3,7,5,1,1,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,92,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,102,2,2,1,1,1,3,1,18,45,0,5,1,1,3,89,2,92,25,1,2,2,0,0,1,1,6,4,18,45,1,2,1,1,2,5,3,3,3,10,6,4,50,1,12,5,5,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,800,600,2,2,5,6,1,7,4,0,0,0,0,12,4,5,0,0,6,77.76
5967,229311,3,2,1,17,2,38,28,28,2,5,0,15,1,0,0,0,3,2,1,2,2,4,2,2,1,28,38,2,0,4,1,0,8,6,140,0,2,3,12,5,14,1,2,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,93,2,3,1,0,0,0,12,6,7,3,0,0,0,0,0,0,0,1,4,3,1,2,100,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0,0,12,4,0,0,6,0,6,0,60.78
5968,229311,3,2,1,23,2,38,28,28,2,5,0,18,2,3,0,0,3,3,4,1,0,6,2,2,1,28,38,2,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,8,93,95,0,2,3,12,5,5,2,1,0,0,0,0,0,0,2,93,6,2,1,200,2,3,20,6,7,2,400,2,0,0,0,0,0,6,4,3,1,1,74,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,20,4,0,0,0,6,3,0,70.31
5969,229311,3,2,1,23,2,39,19,19,2,5,0,13,1,0,0,0,3,3,1,2,2,7,4,4,1,19,39,2,0,4,1,0,8,5,200,0,2,3,12,5,5,1,1,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,93,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,6,1,4,34,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0,0,0,0,0,0,6,0,0,0,46.48
5970,229311,3,2,1,37,1,16,28,19,2,5,0,22,2,1,0,1,6,2,2,1,0,4,1,1,1,19,39,2,15,3,1,0,8,6,300,0,2,3,11,1,5,5,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,93,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,6,1,4,34,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,6,0,0,0,68.64
5975,239311,3,2,1,34,1,29,11,24,2,5,0,35,1,0,0,0,6,2,2,1,0,4,1,1,1,24,28,2,29,4,2,1,8,5,8,50,3,1,12,5,5,1,1,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,93,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,86,2,2,1,1,1,2,1,21,45,3,3,1,1,11,85,2,93,25,2,1,2,0,0,1,1,3,4,21,45,1,2,1,1,1,3,3,3,3,8,5,8,50,1,12,5,5,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,1200,700,2,5,6,6,5,12,4,0,0,0,0,12,4,6,0,0,6,60.33
5976,239311,3,2,1,35,1,43,24,24,2,5,0,22,2,1,0,0,5,2,2,1,0,6,1,1,1,24,43,1,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,74,40000,0,1,3,12,5,5,1,1,0,0,0,0,0,0,2,93,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,100,2,2,1,1,1,4,1,11,45,0,5,1,1,11,79,2,93,25,3,2,2,0,0,1,1,2,4,11,45,2,0,0,1,1,2,3,2,3,8,5,11,0,1,11,5,5,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,1750,1000,2,5,2,6,1,0,0,12,4,0,0,11,4,0,6,0,6,49.61
5977,239311,3,2,1,27,1,46,11,11,2,5,0,37,2,6,0,0,3,4,2,1,0,4,1,1,1,11,46,2,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,85,9999998,98,8,8,9,1,4,1,1,0,0,0,0,0,0,2,93,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,150,2,2,1,1,1,3,1,49,10,15,1,1,1,11,85,1,93,1,1,2,2,0,0,1,1,7,4,46,33,2,0,0,1,1,7,3,7,3,10,7,7,50,1,6,3,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,1200,0,0,0,0,0,1,0,0,9,1,0,0,6,2,0,6,0,5,99.21
5978,239311,3,2,1,28,1,46,11,11,2,5,0,32,2,8,0,0,3,3,1,2,2,6,4,4,1,11,46,2,0,4,1,0,5,5,0,0,0,0,7,5,1,3,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,93,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,120,2,2,1,1,1,3,1,49,10,5,3,1,1,2,84,2,93,25,1,1,2,0,0,1,1,9,5,49,10,1,1,1,1,5,9,4,6,3,10,7,270,0,3,7,5,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,700,0,0,0,0,0,5,7,4,0,0,0,0,7,4,5,0,0,5,85.8
5979,239311,3,2,1,34,1,161,30,30,2,5,0,15,1,0,0,0,6,2,2,1,0,4,1,1,1,30,161,2,0,4,1,0,8,4,12,0,2,2,7,5,1,2,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,93,8,3,1,14,2,2,7,5,1,1,600,2,0,0,0,0,0,6,4,6,1,3,74,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,7,4,0,0,5,0,5,0,26.81
5980,239311,3,2,1,20,1,33,11,11,2,5,0,33,2,1,0,0,6,2,1,1,0,7,1,1,1,11,33,2,0,4,2,1,8,5,50,0,3,2,12,5,5,1,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,93,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,90,2,2,1,1,2,2,1,11,45,1,3,1,1,3,90,1,93,25,2,1,2,0,0,1,1,3,4,11,45,2,0,0,1,1,3,3,3,3,8,5,50,0,2,12,5,5,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,800,300,1,2,3,6,5,12,4,0,0,0,0,12,4,6,0,0,6,48.27
5981,239311,3,2,1,25,1,20,10,10,2,5,0,38,1,0,0,0,1,4,2,1,0,3,2,2,1,10,20,1,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,85,13000,0,1,3,12,5,9,2,1,0,0,0,0,0,0,2,93,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,80,2,2,1,1,1,4,1,11,45,0,5,1,1,7,85,2,93,25,1,2,2,0,0,1,1,5,4,11,45,2,0,0,1,1,5,3,5,3,9,6,8,0,1,11,5,5,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,1200,100,1,1,10,3,5,0,0,12,4,0,0,11,4,0,6,0,6,47.59
5984,239311,3,2,1,28,2,41,28,28,2,5,0,39,1,0,0,0,5,8,2,1,0,4,2,2,1,28,41,2,0,4,2,1,8,5,1046,0,2,4,18,5,15,1,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,93,1,3,1,1046,2,4,18,5,14,1,1046,2,400,2,1,6,0,15,2,3,1,2,70,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4,0,0,18,4,0,0,4,0,4,0,57.2
5963,229311,3,2,1,29,2,15,11,11,2,5,0,17,1,0,0,0,6,2,1,1,0,9,2,2,1,11,15,2,0,4,1,0,8,6,0,0,0,0,7,6,1,3,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,93,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,150,2,2,1,1,2,4,1,58,39,1,4,1,1,4,86,2,93,25,1,1,2,0,0,1,1,9,2,12,45,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,4,0,0,0,0,0,0,5,0,0,0,63.56
5964,259311,3,2,1,27,2,33,5,5,2,5,0,13,1,0,0,0,2,3,2,1,0,4,1,1,1,5,33,2,0,4,1,0,8,6,170,0,2,3,12,5,5,1,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,92,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,1,4,70,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0,0,0,0,0,0,6,0,0,0,80.66
5965,259311,3,2,1,30,2,26,19,19,2,5,0,35,2,1,0,0,6,2,2,1,0,3,1,1,1,19,26,2,0,4,1,0,6,6,25,0,2,2,20,6,7,5,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,93,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,2,0,39,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4,0,0,0,0,0,0,3,0,0,0,135.86
5972,289311,3,2,1,43,2,20,24,24,2,5,0,16,1,0,0,0,5,2,2,1,0,5,1,1,1,24,20,2,0,4,1,0,9,6,20,0,2,2,12,5,5,2,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,1,4,120,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0,0,0,0,0,0,6,0,0,0,88.81
5973,289311,3,2,1,26,1,97,30,30,2,5,0,42,2,1,0,0,4,2,2,1,0,4,1,1,1,30,97,2,0,4,1,0,9,6,150,0,2,3,20,6,7,4,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,93,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,1,1,150,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4,0,0,0,0,0,0,3,0,0,0,106.4
5974,289311,3,2,1,31,1,15,18,19,2,5,0,39,1,0,0,0,6,2,2,1,0,5,1,1,1,19,39,2,6,3,1,0,8,6,175,0,2,3,12,5,5,1,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,2,0,50,2,2,1,1,2,4,1,18,45,0,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0,0,0,0,0,0,6,0,0,0,86.52
