UBIGEO1,UBIGEO2,DEPARTAMENTO,PROVINCIA,DISTRITO,POVERTY_RATE,PBI_PC,IDH
230303,230000,TACNA,JORGE BASADRE,ITE,6.952335,5080.827164,59
230401,230000,TACNA,TARATA,TARATA,36.587575,5080.827164,59
230402,230000,TACNA,TARATA,HÉROES ALBARRACÍN,27.586057,5080.827164,59
230403,230000,TACNA,TARATA,ESTIQUE,23.37961,5080.827164,59
230404,230000,TACNA,TARATA,ESTIQUE-PAMPA,23.37961,5080.827164,59
230405,230000,TACNA,TARATA,SITAJARA,26.39149,5080.827164,59
230406,230000,TACNA,TARATA,SUSAPAYA,27.508999,5080.827164,59
230407,230000,TACNA,TARATA,TARUCACHI,26.39149,5080.827164,59
230408,230000,TACNA,TARATA,TICACO,28.908204,5080.827164,59
240101,240000,TUMBES,TUMBES,TUMBES,8.706752,2200.674031,55.5
240102,240000,TUMBES,TUMBES,CORRALES,14.75996,2200.674031,55.5
240103,240000,TUMBES,TUMBES,LA CRUZ,11.23351,2200.674031,55.5
240104,240000,TUMBES,TUMBES,PAMPAS DE HOSPITAL,10.641895,2200.674031,55.5
240105,240000,TUMBES,TUMBES,SAN JACINTO,11.23351,2200.674031,55.5
240106,240000,TUMBES,TUMBES,SAN JUAN DE LA VIRGEN,14.75996,2200.674031,55.5
240201,240000,TUMBES,CONTRALMIRANTE VILLAR,ZORRITOS,9.67336,2200.674031,55.5
240202,240000,TUMBES,CONTRALMIRANTE VILLAR,CASITAS,19.835147,2200.674031,55.5
240203,240000,TUMBES,CONTRALMIRANTE VILLAR,CANOAS DE PUNTA SAL ,9.505453,2200.674031,55.5
240301,240000,TUMBES,ZARUMILLA,ZARUMILLA,9.250234,2200.674031,55.5
240302,240000,TUMBES,ZARUMILLA,AGUAS VERDES,9.250234,2200.674031,55.5
240303,240000,TUMBES,ZARUMILLA,MATAPALO,9.073259,2200.674031,55.5
240304,240000,TUMBES,ZARUMILLA,PAPAYAL,11.016593,2200.674031,55.5
250101,250000,UCAYALI,CORONEL PORTILLO,CALLERÍA,6.229848,4059.106491,48.4
250102,250000,UCAYALI,CORONEL PORTILLO,CAMPOVERDE,11.64564,4059.106491,48.4
250103,250000,UCAYALI,CORONEL PORTILLO,IPARIA,33.710485,4059.106491,48.4
250104,250000,UCAYALI,CORONEL PORTILLO,MASISEA,32.76884,4059.106491,48.4
250105,250000,UCAYALI,CORONEL PORTILLO,YARINACOCHA,7.864359,4059.106491,48.4
250106,250000,UCAYALI,CORONEL PORTILLO,NUEVA REQUENA,11.64564,4059.106491,48.4
250107,250000,UCAYALI,CORONEL PORTILLO,MANANTAY,10.445377,4059.106491,48.4
250201,250000,UCAYALI,ATALAYA,RAYMONDI,31.82103,4059.106491,48.4
250202,250000,UCAYALI,ATALAYA,SEPAHUA,31.82103,4059.106491,48.4
250203,250000,UCAYALI,ATALAYA,TAHUANIA,29.567845,4059.106491,48.4
250204,250000,UCAYALI,ATALAYA,YURUA,52.637208,4059.106491,48.4
250301,250000,UCAYALI,PADRE ABAD,PADRE ABAD,9.408905,4059.106491,48.4
250302,250000,UCAYALI,PADRE ABAD,IRAZOLA  ,12.89956,4059.106491,48.4
250303,250000,UCAYALI,PADRE ABAD,CURIMANÁ,9.014545,4059.106491,48.4
250304,250000,UCAYALI,PADRE ABAD,NESHUYA   ,11.946857,4059.106491,48.4
250305,250000,UCAYALI,PADRE ABAD,ALEXANDER VON HUMBOLDT  ,12.89956,4059.106491,48.4
250401,250000,UCAYALI,PURÚS,PURÚS,31.928338,4059.106491,48.4
